0.0109912,1.10798
0.0109912,1.10798
3.24801,1.10429
3.24801,1.10429
3.32168,1.15137
3.32168,1.15137
3.50671,1.14231
3.50671,1.14231
3.63523,1.28338
3.63523,1.28338
3.74723,1.13334
3.74723,1.13334
3.83921,1.20862
3.83921,1.20862
3.93175,1.19939
3.93175,1.19939
4.04235,1.25593
4.04235,1.25593
4.11647,1.23728
4.11647,1.23728
4.33798,1.30339
4.33798,1.30339
4.50490,1.23796
4.50490,1.23796
4.56001,1.29440
4.56001,1.29440
4.70856,1.21015
4.70856,1.21015
4.96668,1.33267
4.96668,1.33267
5.09712,1.19205
5.09712,1.19205
5.26327,1.23930
5.26327,1.23930
5.35909,0.751195
5.35909,0.751195
5.45023,0.948541
5.45023,0.948541
5.63610,0.817412
5.63610,0.817412
5.76513,0.883367
5.76513,0.883367
5.93141,0.911829
5.93141,0.911829
6.06114,0.874499
6.06114,0.874499
6.17103,1.03432
6.17103,1.03432
6.28330,0.846720
6.28330,0.846720
6.39453,0.809357
6.39453,0.809357
6.50481,0.912839
6.50481,0.912839
6.65336,0.828592
6.65336,0.828592
6.81977,0.838275
6.81977,0.838275
6.93126,0.763353
6.93126,0.763353
7.17031,0.970349
7.17031,0.970349
7.24533,0.820245
7.24533,0.820245
7.48656,0.707992
7.48656,0.707992
7.68867,0.905533
7.68867,0.905533
7.81873,0.821254
7.81873,0.821254
8.02117,0.971847
8.02117,0.971847
8.09618,0.821743
8.09618,0.821743
8.28083,0.869017
8.28083,0.869017
8.42932,0.794160
8.53953,0.907031
8.53953,0.907031
8.66959,0.822752
8.66959,0.822752
8.78147,0.691492
8.78147,0.691492
9.11274,0.936210
9.11274,0.936210
9.24299,0.823762
9.24299,0.823762
9.46572,0.711477
9.46572,0.711477
9.57613,0.796179
9.57613,0.796179
9.70663,0.646172
9.70663,0.646172
9.79770,0.852908
9.79770,0.852908
9.92802,0.731070
9.92802,0.731070
10.0388,0.759434
10.0388,0.759434
